episode_id,policy_seed,task,disturbance,method,target_budget,success,help_requested,helpful_request,request_step,request_score
5,27,can,object_shift,value_gate,0.75,True,True,True,30.0,0.5797106027603149
5,27,can,object_shift,risk_gate,0.1,False,False,False,,
5,27,can,object_shift,risk_gate,0.25,False,False,False,,
5,27,can,object_shift,risk_gate,0.5,False,False,False,,
5,27,can,object_shift,risk_gate,0.75,True,True,True,10.0,0.68044114112854
5,27,can,object_shift,uncertainty_gate,0.1,False,False,False,,
5,27,can,object_shift,uncertainty_gate,0.25,False,False,False,,
5,27,can,object_shift,uncertainty_gate,0.5,True,True,True,110.0,0.033788178116083145
5,27,can,object_shift,uncertainty_gate,0.75,True,True,True,70.0,0.01633492298424244
6,27,can,object_shift,never_help,0.0,True,False,False,,
6,27,can,object_shift,always_help,1.0,True,True,False,10.0,
6,27,can,object_shift,oracle_value,,True,False,False,,
6,27,can,object_shift,value_gate,0.1,True,False,False,,
6,27,can,object_shift,value_gate,0.25,True,False,False,,
6,27,can,object_shift,value_gate,0.5,True,False,False,,
6,27,can,object_shift,value_gate,0.75,True,False,False,,
6,27,can,object_shift,risk_gate,0.1,True,False,False,,
6,27,can,object_shift,risk_gate,0.25,True,False,False,,
6,27,can,object_shift,risk_gate,0.5,True,False,False,,
6,27,can,object_shift,risk_gate,0.75,True,False,False,,
6,27,can,object_shift,uncertainty_gate,0.1,True,False,False,,
6,27,can,object_shift,uncertainty_gate,0.25,True,False,False,,
6,27,can,object_shift,uncertainty_gate,0.5,True,False,False,,
6,27,can,object_shift,uncertainty_gate,0.75,True,True,False,10.0,0.012099451385438442
7,27,can,object_shift,never_help,0.0,True,False,False,,
7,27,can,object_shift,always_help,1.0,True,True,False,10.0,
7,27,can,object_shift,oracle_value,,True,False,False,,
7,27,can,object_shift,value_gate,0.1,True,False,False,,
7,27,can,object_shift,value_gate,0.25,True,False,False,,
7,27,can,object_shift,value_gate,0.5,True,False,False,,
7,27,can,object_shift,value_gate,0.75,True,True,False,30.0,0.7591023445129395
7,27,can,object_shift,risk_gate,0.1,True,False,False,,
7,27,can,object_shift,risk_gate,0.25,True,True,False,10.0,0.9469801783561707
7,27,can,object_shift,risk_gate,0.5,True,True,False,10.0,0.9469801783561707
7,27,can,object_shift,risk_gate,0.75,True,True,False,10.0,0.9469801783561707
7,27,can,object_shift,uncertainty_gate,0.1,True,False,False,,
7,27,can,object_shift,uncertainty_gate,0.25,True,False,False,,
7,27,can,object_shift,uncertainty_gate,0.5,True,False,False,,
7,27,can,object_shift,uncertainty_gate,0.75,True,False,False,,
8,27,can,action_noise,never_help,0.0,True,False,False,,
8,27,can,action_noise,always_help,1.0,True,True,False,10.0,
8,27,can,action_noise,oracle_value,,True,False,False,,
8,27,can,action_noise,value_gate,0.1,True,False,False,,
8,27,can,action_noise,value_gate,0.25,True,False,False,,
8,27,can,action_noise,value_gate,0.5,True,False,False,,
8,27,can,action_noise,value_gate,0.75,True,True,False,30.0,0.6419745683670044
8,27,can,action_noise,risk_gate,0.1,True,False,False,,
8,27,can,action_noise,risk_gate,0.25,True,False,False,,
8,27,can,action_noise,risk_gate,0.5,True,True,False,10.0,0.8359290361404419
8,27,can,action_noise,risk_gate,0.75,True,True,False,10.0,0.8359290361404419
8,27,can,action_noise,uncertainty_gate,0.1,True,False,False,,
8,27,can,action_noise,uncertainty_gate,0.25,True,False,False,,
8,27,can,action_noise,uncertainty_gate,0.5,True,False,False,,
8,27,can,action_noise,uncertainty_gate,0.75,True,True,False,30.0,0.00971403531730175
9,27,can,action_noise,never_help,0.0,True,False,False,,
9,27,can,action_noise,always_help,1.0,True,True,False,10.0,
9,27,can,action_noise,oracle_value,,True,False,False,,
9,27,can,action_noise,value_gate,0.1,True,False,False,,
9,27,can,action_noise,value_gate,0.25,True,False,False,,
9,27,can,action_noise,value_gate,0.5,True,False,False,,
9,27,can,action_noise,value_gate,0.75,True,False,False,,
9,27,can,action_noise,risk_gate,0.1,True,False,False,,
9,27,can,action_noise,risk_gate,0.25,True,True,False,10.0,0.9406694769859314
9,27,can,action_noise,risk_gate,0.5,True,True,False,10.0,0.9406694769859314
9,27,can,action_noise,risk_gate,0.75,True,True,False,10.0,0.9406694769859314
9,27,can,action_noise,uncertainty_gate,0.1,True,False,False,,
9,27,can,action_noise,uncertainty_gate,0.25,True,False,False,,
9,27,can,action_noise,uncertainty_gate,0.5,True,False,False,,
9,27,can,action_noise,uncertainty_gate,0.75,True,False,False,,
10,27,can,action_noise,never_help,0.0,True,False,False,,
10,27,can,action_noise,always_help,1.0,True,True,False,10.0,
10,27,can,action_noise,oracle_value,,True,False,False,,
10,27,can,action_noise,value_gate,0.1,True,False,False,,
10,27,can,action_noise,value_gate,0.25,True,False,False,,
10,27,can,action_noise,value_gate,0.5,True,False,False,,
10,27,can,action_noise,value_gate,0.75,True,False,False,,
10,27,can,action_noise,risk_gate,0.1,True,False,False,,
10,27,can,action_noise,risk_gate,0.25,True,False,False,,
10,27,can,action_noise,risk_gate,0.5,True,True,False,10.0,0.8391702175140381
10,27,can,action_noise,risk_gate,0.75,True,True,False,10.0,0.8391702175140381
10,27,can,action_noise,uncertainty_gate,0.1,True,False,False,,
10,27,can,action_noise,uncertainty_gate,0.25,True,False,False,,
10,27,can,action_noise,uncertainty_gate,0.5,True,False,False,,
10,27,can,action_noise,uncertainty_gate,0.75,True,True,False,30.0,0.004599580075591803
11,27,can,action_noise,never_help,0.0,True,False,False,,
11,27,can,action_noise,always_help,1.0,True,True,False,10.0,
11,27,can,action_noise,oracle_value,,True,False,False,,
11,27,can,action_noise,value_gate,0.1,True,False,False,,
11,27,can,action_noise,value_gate,0.25,True,False,False,,
11,27,can,action_noise,value_gate,0.5,True,False,False,,
11,27,can,action_noise,value_gate,0.75,True,False,False,,
11,27,can,action_noise,risk_gate,0.1,True,False,False,,
11,27,can,action_noise,risk_gate,0.25,True,False,False,,
11,27,can,action_noise,risk_gate,0.5,True,False,False,,
11,27,can,action_noise,risk_gate,0.75,True,False,False,,
11,27,can,action_noise,uncertainty_gate,0.1,True,False,False,,
11,27,can,action_noise,uncertainty_gate,0.25,True,False,False,,
11,27,can,action_noise,uncertainty_gate,0.5,True,False,False,,
11,27,can,action_noise,uncertainty_gate,0.75,True,False,False,,
12,27,can,action_delay,never_help,0.0,True,False,False,,
12,27,can,action_delay,always_help,1.0,True,True,False,10.0,
12,27,can,action_delay,oracle_value,,True,False,False,,
12,27,can,action_delay,value_gate,0.1,True,False,False,,
12,27,can,action_delay,value_gate,0.25,True,False,False,,
12,27,can,action_delay,value_gate,0.5,True,True,False,10.0,0.817277729511261
12,27,can,action_delay,value_gate,0.75,True,True,False,10.0,0.817277729511261
12,27,can,action_delay,risk_gate,0.1,True,False,False,,
12,27,can,action_delay,risk_gate,0.25,True,False,False,,
12,27,can,action_delay,risk_gate,0.5,True,False,False,,
12,27,can,action_delay,risk_gate,0.75,True,False,False,,
12,27,can,action_delay,uncertainty_gate,0.1,True,False,False,,
12,27,can,action_delay,uncertainty_gate,0.25,True,False,False,,
12,27,can,action_delay,uncertainty_gate,0.5,True,True,False,30.0,0.032895658165216446
12,27,can,action_delay,uncertainty_gate,0.75,True,True,False,30.0,0.032895658165216446
13,27,can,action_delay,never_help,0.0,True,False,False,,
13,27,can,action_delay,always_help,1.0,True,True,False,10.0,
13,27,can,action_delay,oracle_value,,True,False,False,,
13,27,can,action_delay,value_gate,0.1,True,False,False,,
13,27,can,action_delay,value_gate,0.25,True,False,False,,
13,27,can,action_delay,value_gate,0.5,True,False,False,,
13,27,can,action_delay,value_gate,0.75,True,True,False,10.0,0.7109665870666504
13,27,can,action_delay,risk_gate,0.1,True,False,False,,
13,27,can,action_delay,risk_gate,0.25,True,False,False,,
13,27,can,action_delay,risk_gate,0.5,True,False,False,,
13,27,can,action_delay,risk_gate,0.75,True,True,False,10.0,0.4214056432247162
13,27,can,action_delay,uncertainty_gate,0.1,True,False,False,,
13,27,can,action_delay,uncertainty_gate,0.25,True,False,False,,
13,27,can,action_delay,uncertainty_gate,0.5,True,True,False,30.0,0.06678052991628647
13,27,can,action_delay,uncertainty_gate,0.75,True,True,False,30.0,0.06678052991628647
14,27,can,action_delay,never_help,0.0,False,False,False,,
14,27,can,action_delay,always_help,1.0,True,True,True,10.0,
14,27,can,action_delay,oracle_value,,True,True,True,10.0,1.0
14,27,can,action_delay,value_gate,0.1,False,False,False,,
14,27,can,action_delay,value_gate,0.25,False,False,False,,
14,27,can,action_delay,value_gate,0.5,True,True,True,10.0,0.8819838166236877
14,27,can,action_delay,value_gate,0.75,True,True,True,10.0,0.8819838166236877
14,27,can,action_delay,risk_gate,0.1,False,False,False,,
14,27,can,action_delay,risk_gate,0.25,True,True,True,130.0,0.9268943667411804
14,27,can,action_delay,risk_gate,0.5,True,True,True,130.0,0.9268943667411804
14,27,can,action_delay,risk_gate,0.75,True,True,True,30.0,0.5926486849784851
14,27,can,action_delay,uncertainty_gate,0.1,True,True,True,130.0,0.1740000993013382
14,27,can,action_delay,uncertainty_gate,0.25,True,True,True,110.0,0.09536293894052505
14,27,can,action_delay,uncertainty_gate,0.5,True,True,True,110.0,0.09536293894052505
14,27,can,action_delay,uncertainty_gate,0.75,True,True,True,30.0,0.008791793137788773
15,27,can,action_delay,never_help,0.0,False,False,False,,
15,27,can,action_delay,always_help,1.0,True,True,True,10.0,
15,27,can,action_delay,oracle_value,,True,True,True,10.0,1.0
15,27,can,action_delay,value_gate,0.1,False,False,False,,
15,27,can,action_delay,value_gate,0.25,False,False,False,,
15,27,can,action_delay,value_gate,0.5,True,True,True,10.0,0.8690745234489441
15,27,can,action_delay,value_gate,0.75,True,True,True,10.0,0.8690745234489441
15,27,can,action_delay,risk_gate,0.1,False,False,False,,
15,27,can,action_delay,risk_gate,0.25,False,False,False,,
15,27,can,action_delay,risk_gate,0.5,False,False,False,,
15,27,can,action_delay,risk_gate,0.75,False,False,False,,
15,27,can,action_delay,uncertainty_gate,0.1,False,False,False,,
15,27,can,action_delay,uncertainty_gate,0.25,False,False,False,,
15,27,can,action_delay,uncertainty_gate,0.5,False,True,False,130.0,0.05756864696741104
15,27,can,action_delay,uncertainty_gate,0.75,True,True,True,50.0,0.0034498933237046003
16,27,can,gripper_slip,never_help,0.0,False,False,False,,
16,27,can,gripper_slip,always_help,1.0,True,True,True,10.0,
16,27,can,gripper_slip,oracle_value,,True,True,True,10.0,1.0
16,27,can,gripper_slip,value_gate,0.1,False,False,False,,
16,27,can,gripper_slip,value_gate,0.25,False,False,False,,
16,27,can,gripper_slip,value_gate,0.5,True,True,True,50.0,0.9076249003410339
16,27,can,gripper_slip,value_gate,0.75,True,True,True,30.0,0.6506638526916504
16,27,can,gripper_slip,risk_gate,0.1,True,True,True,50.0,0.9803721308708191
16,27,can,gripper_slip,risk_gate,0.25,True,True,True,50.0,0.9803721308708191
16,27,can,gripper_slip,risk_gate,0.5,True,True,True,50.0,0.9803721308708191
16,27,can,gripper_slip,risk_gate,0.75,True,True,True,10.0,0.5698834657669067
16,27,can,gripper_slip,uncertainty_gate,0.1,True,True,True,50.0,0.19794966280460358
16,27,can,gripper_slip,uncertainty_gate,0.25,True,True,True,50.0,0.19794966280460358
16,27,can,gripper_slip,uncertainty_gate,0.5,True,True,True,50.0,0.19794966280460358
16,27,can,gripper_slip,uncertainty_gate,0.75,True,True,True,50.0,0.19794966280460358
17,27,can,gripper_slip,never_help,0.0,False,False,False,,
17,27,can,gripper_slip,always_help,1.0,True,True,True,10.0,
17,27,can,gripper_slip,oracle_value,,True,True,True,10.0,1.0
17,27,can,gripper_slip,value_gate,0.1,False,False,False,,
17,27,can,gripper_slip,value_gate,0.25,True,True,True,110.0,0.9443174600601196
17,27,can,gripper_slip,value_gate,0.5,True,True,True,90.0,0.84727543592453
17,27,can,gripper_slip,value_gate,0.75,True,True,True,70.0,0.6762556433677673
17,27,can,gripper_slip,risk_gate,0.1,False,False,False,,
17,27,can,gripper_slip,risk_gate,0.25,False,False,False,,
17,27,can,gripper_slip,risk_gate,0.5,True,True,True,10.0,0.8512865304946899
17,27,can,gripper_slip,risk_gate,0.75,True,True,True,10.0,0.8512865304946899
17,27,can,gripper_slip,uncertainty_gate,0.1,True,True,True,130.0,0.1716688722372055
17,27,can,gripper_slip,uncertainty_gate,0.25,True,True,True,70.0,0.14616386592388153
17,27,can,gripper_slip,uncertainty_gate,0.5,True,True,True,70.0,0.14616386592388153
17,27,can,gripper_slip,uncertainty_gate,0.75,True,True,True,50.0,0.004876045975834131
18,27,can,gripper_slip,never_help,0.0,False,False,False,,
18,27,can,gripper_slip,always_help,1.0,True,True,True,10.0,
18,27,can,gripper_slip,oracle_value,,True,True,True,10.0,1.0
18,27,can,gripper_slip,value_gate,0.1,False,False,False,,
18,27,can,gripper_slip,value_gate,0.25,True,True,True,50.0,0.9186829328536987
18,27,can,gripper_slip,value_gate,0.5,True,True,True,50.0,0.9186829328536987
18,27,can,gripper_slip,value_gate,0.75,True,True,True,30.0,0.5542830228805542
18,27,can,gripper_slip,risk_gate,0.1,False,False,False,,
18,27,can,gripper_slip,risk_gate,0.25,True,True,True,50.0,0.9043368697166443
18,27,can,gripper_slip,risk_gate,0.5,True,True,True,50.0,0.9043368697166443
18,27,can,gripper_slip,risk_gate,0.75,True,True,True,10.0,0.6525208353996277
18,27,can,gripper_slip,uncertainty_gate,0.1,False,False,False,,
18,27,can,gripper_slip,uncertainty_gate,0.25,False,False,False,,
18,27,can,gripper_slip,uncertainty_gate,0.5,True,True,True,90.0,0.034540724009275436
18,27,can,gripper_slip,uncertainty_gate,0.75,True,True,True,50.0,0.02179092727601528
19,27,can,gripper_slip,never_help,0.0,False,False,False,,
19,27,can,gripper_slip,always_help,1.0,True,True,True,10.0,
19,27,can,gripper_slip,oracle_value,,True,True,True,10.0,1.0
19,27,can,gripper_slip,value_gate,0.1,False,False,False,,
19,27,can,gripper_slip,value_gate,0.25,True,True,True,130.0,0.9196983575820923
19,27,can,gripper_slip,value_gate,0.5,True,True,True,90.0,0.840229868888855
19,27,can,gripper_slip,value_gate,0.75,True,True,True,50.0,0.74332195520401
19,27,can,gripper_slip,risk_gate,0.1,False,False,False,,
19,27,can,gripper_slip,risk_gate,0.25,False,False,False,,
19,27,can,gripper_slip,risk_gate,0.5,True,True,True,110.0,0.7562566995620728
19,27,can,gripper_slip,risk_gate,0.75,True,True,True,50.0,0.5200949311256409
19,27,can,gripper_slip,uncertainty_gate,0.1,False,False,False,,
19,27,can,gripper_slip,uncertainty_gate,0.25,False,False,False,,
19,27,can,gripper_slip,uncertainty_gate,0.5,True,True,True,90.0,0.02678389474749565
19,27,can,gripper_slip,uncertainty_gate,0.75,True,True,True,50.0,0.021538132801651955
20,27,milk,nominal,never_help,0.0,True,False,False,,
20,27,milk,nominal,always_help,1.0,True,True,False,10.0,
20,27,milk,nominal,oracle_value,,True,False,False,,
20,27,milk,nominal,value_gate,0.1,True,False,False,,
20,27,milk,nominal,value_gate,0.25,True,False,False,,
20,27,milk,nominal,value_gate,0.5,True,False,False,,
20,27,milk,nominal,value_gate,0.75,True,False,False,,
20,27,milk,nominal,risk_gate,0.1,True,False,False,,
20,27,milk,nominal,risk_gate,0.25,True,False,False,,
20,27,milk,nominal,risk_gate,0.5,True,False,False,,
20,27,milk,nominal,risk_gate,0.75,True,False,False,,
20,27,milk,nominal,uncertainty_gate,0.1,True,False,False,,
20,27,milk,nominal,uncertainty_gate,0.25,True,False,False,,
20,27,milk,nominal,uncertainty_gate,0.5,True,False,False,,
20,27,milk,nominal,uncertainty_gate,0.75,True,False,False,,
21,27,milk,nominal,never_help,0.0,True,False,False,,
21,27,milk,nominal,always_help,1.0,True,True,False,10.0,
21,27,milk,nominal,oracle_value,,True,False,False,,
21,27,milk,nominal,value_gate,0.1,True,False,False,,
21,27,milk,nominal,value_gate,0.25,True,False,False,,
21,27,milk,nominal,value_gate,0.5,True,False,False,,
21,27,milk,nominal,value_gate,0.75,True,False,False,,
21,27,milk,nominal,risk_gate,0.1,True,False,False,,
21,27,milk,nominal,risk_gate,0.25,True,False,False,,
21,27,milk,nominal,risk_gate,0.5,True,False,False,,
21,27,milk,nominal,risk_gate,0.75,True,True,False,10.0,0.6439348459243774
21,27,milk,nominal,uncertainty_gate,0.1,True,False,False,,
21,27,milk,nominal,uncertainty_gate,0.25,True,False,False,,
21,27,milk,nominal,uncertainty_gate,0.5,True,False,False,,
21,27,milk,nominal,uncertainty_gate,0.75,True,False,False,,
22,27,milk,nominal,never_help,0.0,True,False,False,,
22,27,milk,nominal,always_help,1.0,True,True,False,10.0,
22,27,milk,nominal,oracle_value,,True,False,False,,
22,27,milk,nominal,value_gate,0.1,True,False,False,,
22,27,milk,nominal,value_gate,0.25,True,False,False,,
22,27,milk,nominal,value_gate,0.5,True,False,False,,
22,27,milk,nominal,value_gate,0.75,True,False,False,,
22,27,milk,nominal,risk_gate,0.1,True,False,False,,
22,27,milk,nominal,risk_gate,0.25,True,False,False,,
22,27,milk,nominal,risk_gate,0.5,True,False,False,,
22,27,milk,nominal,risk_gate,0.75,True,False,False,,
22,27,milk,nominal,uncertainty_gate,0.1,True,False,False,,
22,27,milk,nominal,uncertainty_gate,0.25,True,False,False,,
22,27,milk,nominal,uncertainty_gate,0.5,True,False,False,,
22,27,milk,nominal,uncertainty_gate,0.75,True,False,False,,
23,27,milk,nominal,never_help,0.0,True,False,False,,
23,27,milk,nominal,always_help,1.0,True,True,False,10.0,
23,27,milk,nominal,oracle_value,,True,False,False,,
23,27,milk,nominal,value_gate,0.1,True,False,False,,
23,27,milk,nominal,value_gate,0.25,True,False,False,,
23,27,milk,nominal,value_gate,0.5,True,False,False,,
23,27,milk,nominal,value_gate,0.75,True,False,False,,
23,27,milk,nominal,risk_gate,0.1,True,False,False,,
23,27,milk,nominal,risk_gate,0.25,True,False,False,,
23,27,milk,nominal,risk_gate,0.5,True,False,False,,
23,27,milk,nominal,risk_gate,0.75,True,True,False,10.0,0.562652051448822
23,27,milk,nominal,uncertainty_gate,0.1,True,False,False,,
23,27,milk,nominal,uncertainty_gate,0.25,True,False,False,,
23,27,milk,nominal,uncertainty_gate,0.5,True,False,False,,
23,27,milk,nominal,uncertainty_gate,0.75,True,True,False,90.0,0.01269978005439043
24,27,milk,object_shift,never_help,0.0,False,False,False,,
24,27,milk,object_shift,always_help,1.0,True,True,True,10.0,
24,27,milk,object_shift,oracle_value,,True,True,True,10.0,1.0
24,27,milk,object_shift,value_gate,0.1,False,False,False,,
24,27,milk,object_shift,value_gate,0.25,False,False,False,,
24,27,milk,object_shift,value_gate,0.5,True,True,True,30.0,0.7740633487701416
24,27,milk,object_shift,value_gate,0.75,True,True,True,10.0,0.6753153800964355
24,27,milk,object_shift,risk_gate,0.1,False,False,False,,
24,27,milk,object_shift,risk_gate,0.25,False,False,False,,
24,27,milk,object_shift,risk_gate,0.5,True,True,True,70.0,0.777679443359375
24,27,milk,object_shift,risk_gate,0.75,True,True,True,70.0,0.777679443359375
24,27,milk,object_shift,uncertainty_gate,0.1,False,False,False,,
24,27,milk,object_shift,uncertainty_gate,0.25,False,False,False,,
24,27,milk,object_shift,uncertainty_gate,0.5,True,True,True,110.0,0.025432560592889786
24,27,milk,object_shift,uncertainty_gate,0.75,True,True,True,30.0,0.011112150736153126
25,27,milk,object_shift,never_help,0.0,True,False,False,,
25,27,milk,object_shift,always_help,1.0,True,True,False,10.0,
25,27,milk,object_shift,oracle_value,,True,False,False,,
25,27,milk,object_shift,value_gate,0.1,True,False,False,,
25,27,milk,object_shift,value_gate,0.25,True,False,False,,
25,27,milk,object_shift,value_gate,0.5,True,True,False,30.0,0.854049801826477
25,27,milk,object_shift,value_gate,0.75,True,True,False,30.0,0.854049801826477
25,27,milk,object_shift,risk_gate,0.1,True,False,False,,
25,27,milk,object_shift,risk_gate,0.25,True,True,False,10.0,0.9205353856086731
25,27,milk,object_shift,risk_gate,0.5,True,True,False,10.0,0.9205353856086731
25,27,milk,object_shift,risk_gate,0.75,True,True,False,10.0,0.9205353856086731
25,27,milk,object_shift,uncertainty_gate,0.1,True,False,False,,
25,27,milk,object_shift,uncertainty_gate,0.25,True,False,False,,
25,27,milk,object_shift,uncertainty_gate,0.5,True,False,False,,
25,27,milk,object_shift,uncertainty_gate,0.75,True,True,False,30.0,0.006199527997523546
26,27,milk,object_shift,never_help,0.0,False,False,False,,
26,27,milk,object_shift,always_help,1.0,True,True,True,10.0,
26,27,milk,object_shift,oracle_value,,True,True,True,10.0,1.0
26,27,milk,object_shift,value_gate,0.1,False,False,False,,
26,27,milk,object_shift,value_gate,0.25,True,True,True,30.0,0.939973771572113
26,27,milk,object_shift,value_gate,0.5,True,True,True,30.0,0.939973771572113
26,27,milk,object_shift,value_gate,0.75,True,True,True,30.0,0.939973771572113
26,27,milk,object_shift,risk_gate,0.1,False,False,False,,
26,27,milk,object_shift,risk_gate,0.25,True,True,True,10.0,0.9241079092025757
26,27,milk,object_shift,risk_gate,0.5,True,True,True,10.0,0.9241079092025757
26,27,milk,object_shift,risk_gate,0.75,True,True,True,10.0,0.9241079092025757
26,27,milk,object_shift,uncertainty_gate,0.1,False,False,False,,
26,27,milk,object_shift,uncertainty_gate,0.25,False,False,False,,
26,27,milk,object_shift,uncertainty_gate,0.5,False,False,False,,
26,27,milk,object_shift,uncertainty_gate,0.75,True,True,True,30.0,0.0035543893463909626
27,27,milk,object_shift,never_help,0.0,True,False,False,,
27,27,milk,object_shift,always_help,1.0,True,True,False,10.0,
27,27,milk,object_shift,oracle_value,,True,False,False,,
27,27,milk,object_shift,value_gate,0.1,True,False,False,,
27,27,milk,object_shift,value_gate,0.25,True,False,False,,
27,27,milk,object_shift,value_gate,0.5,True,False,False,,
27,27,milk,object_shift,value_gate,0.75,True,False,False,,
27,27,milk,object_shift,risk_gate,0.1,True,False,False,,
27,27,milk,object_shift,risk_gate,0.25,True,False,False,,
27,27,milk,object_shift,risk_gate,0.5,True,True,False,10.0,0.8568127155303955
27,27,milk,object_shift,risk_gate,0.75,True,True,False,10.0,0.8568127155303955
27,27,milk,object_shift,uncertainty_gate,0.1,True,False,False,,
27,27,milk,object_shift,uncertainty_gate,0.25,True,False,False,,
27,27,milk,object_shift,uncertainty_gate,0.5,True,False,False,,
27,27,milk,object_shift,uncertainty_gate,0.75,True,False,False,,
28,27,milk,action_noise,never_help,0.0,True,False,False,,
28,27,milk,action_noise,always_help,1.0,True,True,False,10.0,
28,27,milk,action_noise,oracle_value,,True,False,False,,
28,27,milk,action_noise,value_gate,0.1,True,False,False,,
28,27,milk,action_noise,value_gate,0.25,True,False,False,,
28,27,milk,action_noise,value_gate,0.5,True,False,False,,
28,27,milk,action_noise,value_gate,0.75,True,False,False,,
28,27,milk,action_noise,risk_gate,0.1,True,False,False,,
